status	key	category	source	traditional
covered	junk.Vulkanite Crystal.name	Junks	Vulkanite Crystal	
covered	junk.Vulkanite Shard.name	Junks	Vulkanite Shard	
covered	junk.Wax.name	Junks	Wax	
covered	junk.Whale Shark.name	Junks	Whale Shark	
covered	junk.Wheat.name	Junks	Wheat	
covered	junk.White Birch.name	Junks	White Birch	
covered	junk.Windmill Palm Piece.name	Junks	Windmill Palm Piece	
covered	junk.Windmill Palm.name	Junks	Windmill Palm	
covered	junk.Wood Piece.name	Junks	Wood Piece	
covered	junk.Wood Plate.name	Junks	Wood Plate	
covered	junk.Wood.name	Junks	Wood	
covered	junk.Zinc.name	Junks	Zinc	
covered	monster.Abomination.name	Monsters	Abomination	
covered	monster.Alien Big Blink.name	Monsters	Cosmic Entity	
covered	monster.Alien Biteroot.name	Monsters	Chomproot	
covered	monster.Alien Cyclops.name	Monsters	Voidspawn	
covered	monster.Alien Galaxia.name	Monsters	Galaxian Brute	
covered	monster.Alien One Eye.name	Monsters	Voidgazer	
covered	monster.Alien Pew Pew.name	Monsters	Galaxian Blaster	
covered	monster.Alien Plant.name	Monsters	Chompbloom	
covered	monster.Alien Skye.name	Monsters	Galaxian Skimmer	
covered	monster.Alien Spike.name	Monsters	Cinderspike	
covered	monster.Alien Sporella.name	Monsters	Chompcap	
covered	monster.Alien Star.name	Monsters	Little Star	
covered	monster.Alien Starry.name	Monsters	Starry	
covered	monster.Alien Twinkle.name	Monsters	Twinkle	
covered	monster.Alien Wheel.name	Monsters	Cinderwheel	
covered	monster.Alien Wreck.name	Monsters	Cindermaw	
covered	monster.Angel Mage.name	Monsters	Seraphim Arbiter	
covered	monster.Angel.name	Monsters	Angel	
covered	monster.Archangel.name	Monsters	Archangel	
covered	monster.Ball Robot Blue.name	Monsters	Ward Robot	
covered	monster.Ball Robot Red.name	Monsters	Strike Robot	
covered	monster.Bat Lord.name	Monsters	Night Baron	
covered	monster.Bat.name	Monsters	Bat	
covered	monster.Bee.name	Monsters	Bee	
covered	monster.Bird.name	Monsters	Rooster	
covered	monster.Blast Robot Blue.name	Monsters	Guard Robot	
covered	monster.Blast Robot Red.name	Monsters	Blast Robot	
covered	monster.Blind.name	Monsters	Nightshade	
covered	monster.Bloom.name	Monsters	Nightbloom	
covered	monster.Blossom.name	Monsters	Deathblossom	
covered	monster.Bomb.name	Monsters	Bomb	
covered	monster.Bot Robot.name	Monsters	Repair Robot	
covered	monster.Boxy Robot.name	Monsters	Boxy Robot	
covered	monster.Bud.name	Monsters	Venom Bud	
covered	monster.Bumble.name	Monsters	Bumblebee	
covered	monster.Bunny.name	Monsters	Bunny	
covered	monster.Burrow.name	Monsters	Digger	
covered	monster.Butterfly Fairy.name	Monsters	Fairy	
covered	monster.Butterfly Hue.name	Monsters	Sprite	
covered	monster.Butterfly Pixie.name	Monsters	Pixie	
covered	monster.Cacti.name	Monsters	Cacti	
covered	monster.Cactus Boss.name	Monsters	Cactus King	
covered	monster.Cactus.name	Monsters	Cactus	
covered	monster.Cat Bolt.name	Monsters	Raiju	
covered	monster.Cat Lightning.name	Monsters	Voltpaw	
covered	monster.Cat Meow.name	Monsters	Sparkit	
covered	monster.Chick.name	Monsters	Chick	
covered	monster.Cobra Venom.name	Monsters	Cobra	
covered	monster.Creeper.name	Monsters	Crawler	
covered	monster.Crystal Guardian Amethyst.name	Monsters	Amethyst Guardian	
covered	monster.Crystal Guardian Aqua.name	Monsters	Aquamarine Guardian	
covered	monster.Crystal Guardian Emerald.name	Monsters	Emerald Guardian	
covered	monster.Cyclops Bat Mage.name	Monsters	Eyeclops Mage	
covered	monster.Cyclops Bat Wizard.name	Monsters	Eyeclops Arcanist	
covered	monster.Cyclops Bat.name	Monsters	Eyeclops Bat	
covered	monster.Cyclops Giant.name	Monsters	Cyclops Titan	
covered	monster.Cyclops Minion.name	Monsters	Cyclopling	
covered	monster.Cyclops.name	Monsters	Cyclops	
covered	monster.Dark Wizard Black.name	Monsters	Onyx Warlock	
covered	monster.Dark Wizard Purple.name	Monsters	Violet Warlock	
covered	monster.Dark Wizard Red.name	Monsters	Scarlet Warlock	
covered	monster.Death Mage.name	Monsters	Abyss Archon	
covered	monster.Death.name	Monsters	Wight	
covered	monster.Delivery Robot.name	Monsters	Delivery Robot	
covered	monster.Devil Bat.name	Monsters	Fire Bat	
covered	monster.Devil Hades.name	Monsters	Inferno Bat	
covered	monster.Devil Hell.name	Monsters	Hell Bat	
covered	monster.Direwolf.name	Monsters	Direwolf	
covered	monster.Dog Bark.name	Monsters	Hound	
covered	monster.Dog Bowwow.name	Monsters	Hellhound	
covered	monster.Dog Pup.name	Monsters	Pup	
covered	monster.Dragon Blizzard.name	Monsters	Frost Wyvern	
covered	monster.Dragon Bot.name	Monsters	Dragon Bot	
covered	monster.Dragon Darkness.name	Monsters	Shadow Wyvern	
covered	monster.Dragon Dusk.name	Monsters	Dusk Drake	
covered	monster.Dragon Fire.name	Monsters	Flame Drake	
covered	monster.Dragon Ice.name	Monsters	Rime Drake	
covered	monster.Dragon Inferno.name	Monsters	Inferno Wyvern	
covered	monster.Dragon King Blue.name	Monsters	Frost Wyrm	
covered	monster.Dragon King Green.name	Monsters	Fire Wyrm	
covered	monster.Dragon King Orange.name	Monsters	Earth Wyrm	
covered	monster.Dragon King Purple.name	Monsters	Lightning Wyrm	
covered	monster.Dragon Nightfall.name	Monsters	Night Drake	
covered	monster.Dragon Predator Robot.name	Monsters	Robot Dragon	
covered	monster.Dragon Robot.name	Monsters	Dragon Robot	
covered	monster.Dragon Spark.name	Monsters	Spark Drake	
covered	monster.Dragon Water.name	Monsters	Aqua Drake	
covered	monster.Dragonfly Arrow.name	Monsters	Darter	
covered	monster.Dragonfly Darner.name	Monsters	Skimmer	
covered	monster.Dragonfly Swift.name	Monsters	Hawker	
covered	monster.Earthworm.name	Monsters	Grave Worm	
covered	monster.Egg.name	Monsters	Egg	
covered	monster.Egglet.name	Monsters	Egglet	
covered	monster.Elder Wisp Blue.name	Monsters	Elder Frost	
covered	monster.Elder Wisp Purple.name	Monsters	Elder Lightning	
covered	monster.Elder Wisp Yellow.name	Monsters	Elder Fire	
covered	monster.Eyeball Bat Blue.name	Monsters	Azure Gazer	
covered	monster.Eyeball Bat Green.name	Monsters	Jade Gazer	
covered	monster.Eyeball Bat Red.name	Monsters	Ruby Gazer	
covered	monster.Eyeball Creep Blue.name	Monsters	Azure Eyestalk	
covered	monster.Eyeball Creep Green.name	Monsters	Jade Eyestalk	
covered	monster.Eyeball Creep Red.name	Monsters	Ruby Eyestalk	
covered	monster.Eyeball Mage Blue.name	Monsters	Azure Beholder	
covered	monster.Eyeball Mage Green.name	Monsters	Jade Beholder	
covered	monster.Eyeball Mage Red.name	Monsters	Ruby Beholder	
covered	monster.Eyeball Mage.name	Monsters	Beholder	
covered	monster.Eyeball Monster.name	Monsters	Kraken	
covered	monster.Fire Mage.name	Monsters	Fire Mage	
covered	monster.Fire.name	Monsters	Ember	
covered	monster.FIsh Blue.name	Monsters	Bluefin	
covered	monster.Fish Man Blue.name	Monsters	Aqua Merling	
covered	monster.Fish Man Pink.name	Monsters	Roseate Merling	
covered	monster.Fish Man Yellow.name	Monsters	Canary Merling	
covered	monster.Fish Merman Blue.name	Monsters	Sapphire Merman	
covered	monster.Fish Merman Pink.name	Monsters	Coral Merman	
covered	monster.Fish Merman Yellow.name	Monsters	Topaz Merman	
covered	monster.Fish Pink.name	Monsters	Rosetail	
covered	monster.Fish Yellow.name	Monsters	Goldtail	
covered	monster.Flame.name	Monsters	Blaze	
covered	monster.Fledgling.name	Monsters	Fledgling	
covered	monster.Flora.name	Monsters	Flora	
covered	monster.Flower Pot Monster.name	Monsters	Mandrake	
covered	monster.Fungi.name	Monsters	Fungi	
covered	monster.Galaxy Robot.name	Monsters	Galaxy Robot	
covered	monster.Ghost.name	Monsters	Ghost	
covered	monster.Gloom.name	Monsters	Spectre	
covered	monster.Glow Wisp Blue.name	Monsters	Frost Glimmer	
covered	monster.Glow Wisp Purple.name	Monsters	Lightning Glimmer	
covered	monster.Glow Wisp Yellow.name	Monsters	Fire Glimmer	
covered	monster.Goblin Giant Devil.name	Monsters	Orc Soldier	
covered	monster.Goblin Giant Gold.name	Monsters	Orc King	
covered	monster.Goblin Giant Mage.name	Monsters	Orc Mage	
covered	monster.Goblin Giant.name	Monsters	Orc	
covered	monster.Goblin Minion.name	Monsters	Goblin	
covered	monster.Goblin Trooper Assassin.name	Monsters	Goblin Assassin	
covered	monster.Goblin Trooper Mage.name	Monsters	Goblin Mage	
covered	monster.Goblin Trooper Soldier.name	Monsters	Goblin Soldier	
covered	monster.Goblin Trooper.name	Monsters	Goblin Grunt	
covered	monster.Goblin Warblade.name	Monsters	Orc Reaver	
covered	monster.Goblin Warchief.name	Monsters	Orc Warchief	
covered	monster.Goblin Warcrusher.name	Monsters	Orc Crusher	
covered	monster.Goblin Warlock.name	Monsters	Orc Warlock	
covered	monster.Golem Earth.name	Monsters	Stone Golem	
covered	monster.Golem Fire.name	Monsters	Magma Golem	
covered	monster.Golem Ice.name	Monsters	Rime Golem	
covered	monster.Grid Robot.name	Monsters	Grid Robot	
covered	monster.Grim Reaper.name	Monsters	Reaper	
covered	monster.Gripper Robot.name	Monsters	Gripper Robot	
covered	monster.Hare.name	Monsters	Vorpal Hare	
covered	monster.Haunt.name	Monsters	Banshee	
covered	monster.Hermit King.name	Monsters	Hermit King	
covered	monster.Hermit Robot Blue.name	Monsters	Scout Robot	
covered	monster.Hermit Robot Red.name	Monsters	Sentry Robot	
covered	monster.Horror.name	Monsters	Horror	
covered	monster.Housefly Icky.name	Monsters	Gadfly	
covered	monster.Housefly Junk.name	Monsters	Bluebottle	
covered	monster.Housefly Nom.name	Monsters	Blowfly	
covered	monster.Ice Bear A.name	Monsters	Ice Bear	
covered	monster.Ice Bear B.name	Monsters	Festive Bear	
covered	monster.Ice Cube A.name	Monsters	Ice Golem	
covered	monster.Ice Cube B.name	Monsters	Shadow Golem	
covered	monster.Ice Mage.name	Monsters	Ice Mage	
covered	monster.Ice Starflake A.name	Monsters	Starflake	
covered	monster.Ice Starflake B.name	Monsters	Vanilla Ice	
covered	monster.Ice Starflake C.name	Monsters	Shadow Ice	
covered	monster.Ice.name	Monsters	Ice	
covered	monster.Icicle.name	Monsters	Icicle	
covered	monster.Imp Demon.name	Monsters	Imp	
covered	monster.Imp Devil.name	Monsters	Demon Lord	
covered	monster.Imp Mischief.name	Monsters	Gremlin	
covered	monster.Jellyfish Robot.name	Monsters	Stormjelly	
covered	monster.Love Heart.name	Monsters	Cupid	
covered	monster.Lurker.name	Monsters	Lurker	
covered	monster.Mega Ice Golem.name	Monsters	Ice Titan	
covered	monster.Metal Robot.name	Monsters	Metal Robot	
covered	monster.Mimic Barrel.name	Monsters	Barrel Mimic	
covered	monster.Mimic Book.name	Monsters	Book Mimic	
covered	monster.Mimic Candle.name	Monsters	Candle Mimic	
covered	monster.Mimic Living Trap.name	Monsters	Trap Mimic	
covered	monster.Mimic Sword.name	Monsters	Sword Mimic	
covered	monster.Mimic Treasure Chest.name	Monsters	Chest Mimic	
covered	monster.Mini Ice Bear A.name	Monsters	Ice Baby	
covered	monster.Mini Ice Bear B.name	Monsters	Festive Baby	
covered	monster.Mini Ice Cube A.name	Monsters	Ice Cube	
covered	monster.Mini Ice Cube B.name	Monsters	Shadow Cube	
covered	monster.Mole Rat King.name	Monsters	Dire Mole	
covered	monster.Mole Rat.name	Monsters	Mole	
covered	monster.Monster Bat King.name	Monsters	Nightlord	
covered	monster.Monster Bat.name	Monsters	Nightwing	
covered	monster.Mosquito Bug.name	Monsters	Gnat	
covered	monster.Mosquito Pester.name	Monsters	Mosquito	
covered	monster.Mosquito Stinger.name	Monsters	Bloodsucker	
covered	monster.Moth Celestial.name	Monsters	Celestial Moth	
covered	monster.Moth Luna.name	Monsters	Luna Moth	
covered	monster.Moth Moon.name	Monsters	Moon Moth	
covered	monster.Mushroom.name	Monsters	Shroom	
covered	monster.Nexus Robot.name	Monsters	Nexus Robot	
covered	monster.Nightmare.name	Monsters	Apparition	
covered	monster.NightmareAcolyte.name	Monsters	Umbral Acolyte	
covered	monster.NightmareBerserker.name	Monsters	Umbral Berserker	
covered	monster.NightmareBerserkerBoss.name	Monsters	Echo Berserker	
covered	monster.NightmareGunslinger.name	Monsters	Umbral Gunslinger	
covered	monster.NightmareGunslingerBoss.name	Monsters	Echo Gunslinger	
covered	monster.NightmareKnight.name	Monsters	Umbral Knight	
covered	monster.NightmareMage.name	Monsters	Umbral Mage	
covered	monster.NightmareNecromancer.name	Monsters	Umbral Necromancer	
covered	monster.NightmareNecromancerBoss.name	Monsters	Echo Necromancer	
covered	monster.NightmarePaladin.name	Monsters	Umbral Paladin	
covered	monster.NightmarePaladinBoss.name	Monsters	Echo Paladin	
covered	monster.NightmarePriest.name	Monsters	Umbral Priest	
covered	monster.NightmarePriestBoss.name	Monsters	Echo Priest	
covered	monster.NightmareRogue.name	Monsters	Umbral Rogue	
covered	monster.NightmareScout.name	Monsters	Umbral Scout	
covered	monster.NightmareShadow.name	Monsters	Curse Manifestation	
covered	monster.NightmareShinobi.name	Monsters	Umbral Shinobi	
covered	monster.NightmareShinobiBoss.name	Monsters	Echo Shinobi	
covered	monster.NightmareSummoner.name	Monsters	Umbral Summoner	
covered	monster.NightmareWarrior.name	Monsters	Umbral Warrior	
covered	monster.NightmareWizard.name	Monsters	Umbral Wizard	
covered	monster.NightmareWizardBoss.name	Monsters	Echo Wizard	
covered	monster.Nose Robot.name	Monsters	Nose Robot	
covered	monster.Nozzle Robot.name	Monsters	Nozzle Robot	
covered	monster.Octopus Baby Blue.name	Monsters	Azure Squid	
covered	monster.Octopus Baby Orange.name	Monsters	Amber Squid	
covered	monster.Octopus Baby Purple.name	Monsters	Plum Squid	
covered	monster.Octopus King Blue.name	Monsters	Azure Octopus	
covered	monster.Octopus King Orange.name	Monsters	Amber Octopus	
covered	monster.Octopus King Purple.name	Monsters	Violet Octopus	
covered	monster.Octopus Orange.name	Monsters	Amber Cuttlefish	
covered	monster.Octopus Purple.name	Monsters	Violet Cuttlefish	
covered	monster.Octopus White.name	Monsters	Pearl Cuttlefish	
covered	monster.Petal.name	Monsters	Nautilus	
covered	monster.Phantom.name	Monsters	Phantom	
covered	monster.Plant Chewer.name	Monsters	Man-Eater	
covered	monster.Plant Monster.name	Monsters	Snapvine	
covered	monster.Plant Shooter.name	Monsters	Spitter	
covered	monster.Plant Worm.name	Monsters	Vinecrawler	
covered	monster.Poison Bomb.name	Monsters	Miasma	
covered	monster.Pollen.name	Monsters	Pollen	
covered	monster.Posy.name	Monsters	Sea Blossom	
covered	monster.Practice Dummy.name	Monsters	Straw Dummy	
covered	monster.Queen Worm.name	Monsters	Broodmother	
covered	monster.Rabbit.name	Monsters	Rabbit	
covered	monster.Rat Dark.name	Monsters	Sewer Rat	
covered	monster.Rat Grey.name	Monsters	Plague Rat	
covered	monster.Rat White.name	Monsters	Albino Rat	
covered	monster.Razor Robot.name	Monsters	Razor Robot	
covered	monster.Scorpion King.name	Monsters	Scorpion King	
covered	monster.Scorpion.name	Monsters	Scorpion	
covered	monster.Scorpling.name	Monsters	Scorpling	
covered	monster.Seed.name	Monsters	Seedling	
covered	monster.Shade.name	Monsters	Shade	
covered	monster.Shadow.name	Monsters	Nightfiend	
covered	monster.Shark Baby.name	Monsters	Sharkling	
covered	monster.Shark Humanoid.name	Monsters	Shark Buccaneer	
covered	monster.Shark.name	Monsters	Bull Shark	
covered	monster.Shell Robot.name	Monsters	Shell Robot	
covered	monster.Shell.name	Monsters	Conch	
covered	monster.Skeleton Giant.name	Monsters	Skeleton Giant	
covered	monster.Skeleton Mage.name	Monsters	Skeleton Mage	
covered	monster.Skeleton.name	Monsters	Skeleton	
covered	monster.Slime Jelly.name	Monsters	Jellooze	
covered	monster.Slime Monster.name	Monsters	Oozelord	
covered	monster.Slime.name	Monsters	Slime	
covered	monster.Snake Naga.name	Monsters	Naga	
covered	monster.Snake.name	Monsters	Viper	
covered	monster.Snakelet.name	Monsters	Adder	
covered	monster.Snout Robot.name	Monsters	Snout Robot	
covered	monster.Snow Bomb.name	Monsters	Snowball	
covered	monster.Soldier Robot.name	Monsters	Soldier Robot	
covered	monster.Soul Mage.name	Monsters	Soul Mage	
covered	monster.Soul.name	Monsters	Soul	
covered	monster.Spider King.name	Monsters	Arachne	
covered	monster.Spider Queen Robot.name	Monsters	Suphara	
covered	monster.Spider Robot.name	Monsters	Spider Robot	
covered	monster.Spider Toxin.name	Monsters	Widow	
covered	monster.Spider.name	Monsters	Spider	
covered	monster.Spiderling Robot.name	Monsters	Spiderling Robot	
covered	monster.Spike Robot.name	Monsters	Spike Robot	
covered	monster.Spike.name	Monsters	Hermit	
covered	monster.Spook.name	Monsters	Spook	
covered	monster.Spore.name	Monsters	Spore	
covered	monster.Sprout.name	Monsters	Sprout	
covered	monster.Squid Baby.name	Monsters	Squidling	
covered	monster.Sting.name	Monsters	Vespa	
covered	monster.Stinger Robot.name	Monsters	Stormstinger	
covered	monster.Sun Blossom.name	Monsters	Nymph	
covered	monster.Sunflora Pixie.name	Monsters	Lady Fey	
covered	monster.Sunflower Fairy.name	Monsters	Sylvie	
covered	monster.Tanker Robot.name	Monsters	Tanker Robot	
covered	monster.Target Dummy.name	Monsters	Bullseye	
covered	monster.Tech Robot.name	Monsters	Tech Robot	
covered	monster.Tentacles Robot.name	Monsters	Stormcoil	
covered	monster.Titan Turtle Sci Blue.name	Monsters	Hydro Turtle	
covered	monster.Titan Turtle Sci Green.name	Monsters	Solar Turtle	
covered	monster.Titan Turtle Sci Pink.name	Monsters	Storm Turtle	
covered	monster.Toadstool.name	Monsters	Toadstool	
covered	monster.Training Dummy.name	Monsters	Sandbag	
covered	monster.Treant Forest Autumn.name	Monsters	Maple Ancient	
covered	monster.Treant Forest Evergreen.name	Monsters	Pine Ancient	
covered	monster.Treant Minion Autumn.name	Monsters	Maple Sapling	
covered	monster.Treant Minion Evergreen.name	Monsters	Pine Sapling	
covered	monster.Treant Tree Autumn.name	Monsters	Maple Treant	
covered	monster.Treant Tree Evergreen.name	Monsters	Pine Treant	
covered	monster.Trooper Robot.name	Monsters	Trooper Robot	
covered	monster.Turtle King.name	Monsters	Turtle Champion	
covered	monster.Turtle Monster Blue.name	Monsters	Azure Terrapin	
covered	monster.Turtle Monster Green.name	Monsters	Verdant Terrapin	
covered	monster.Turtle Monster Red.name	Monsters	Crimson Terrapin	
covered	monster.Turtle.name	Monsters	Turtle Baby	
covered	monster.Vampire Bat.name	Monsters	Nosferatu	
covered	monster.Werewolf.name	Monsters	Lycanthrope	
covered	monster.Whirlwind.name	Monsters	Breeze	
covered	monster.Wind Mage.name	Monsters	Wind Mage	
covered	monster.Wind.name	Monsters	Gale	
covered	monster.Wisp Blue.name	Monsters	Frost Wisp	
covered	monster.Wisp Purple.name	Monsters	Lightning Wisp	
covered	monster.Wisp Red.name	Monsters	Fire Wisp	
covered	monster.Wisp Yellow.name	Monsters	Earth Wisp	
covered	monster.Wolf Pup.name	Monsters	Wolf Cub	
covered	monster.Wolf.name	Monsters	Wolf	
covered	monster.Worm Creep.name	Monsters	Devourer	
covered	monster.Worm Rot.name	Monsters	Maggot	
covered	monster.Worm Stink.name	Monsters	Grub	
covered	monster.Worm.name	Monsters	Worm	
covered	monster.Wraith.name	Monsters	Wraith King	
covered	monster.Zombie Goblin Giant.name	Monsters	Zombie Orc	
covered	monster.Zombie Goblin King.name	Monsters	Zombie Orc Lord	
covered	monster.Zombie Goblin Minion.name	Monsters	Zombie Goblin	
covered	monster.Zombie Goblin Soldier.name	Monsters	Zombie Grunt	
covered	npc.Artificer.name	NPCs	Artificer	
covered	npc.Blacksmith.name	NPCs	Blacksmith	
covered	npc.BlacksmithVendor.name	NPCs	Material Vendor	
covered	npc.Craftsman.name	NPCs	Craftsman	
covered	npc.EtenalTower.name	NPCs	Dark Disciple	
covered	npc.Gemsmith.name	NPCs	Gemsmith	
covered	npc.Healer.name	NPCs	Healer	
covered	npc.Master.name	NPCs	Master	
covered	npc.Mira.name	NPCs	Mira the Storage Clerk	
covered	npc.Pvp.name	NPCs	Combat Master	
covered	npc.Signpost_Nevaris.name	NPCs	Adventurer's Board	
covered	npc.Stylist.name	NPCs	Stylist	
covered	npc.Timekeeper.name	NPCs	Timekeeper	
covered	npc.Vending.name	NPCs	Vending Stallmaster	
covered	npc.VikingIslandCaptain.name	NPCs	Ship Captain	
covered	npc.Waybinder.name	NPCs	Waybinder	
covered	npc.Weaver.name	NPCs	Weaver	
covered	skill.Acolyte_1.name	SkillPassives	Scripture of Mercy	
covered	skill.Acolyte_2.name	SkillPassives	Radiant Strikes	
covered	skill.Acolyte_3.name	SkillPassives	Radiant Judgment	
covered	skill.Acolyte_4.name	SkillPassives	Gospel of Grace	
covered	skill.Acolyte_5.name	SkillPassives	Lightweaver	
covered	skill.Acolyte_6.name	SkillPassives	Sacred Rhythm	
covered	skill.Aegis.name	Skills	Aegis of Light	
covered	skill.AerialShot.name	Skills	Aerial Shot	
covered	skill.Agility.name	Skills	Inner Focus	
covered	skill.AngelicBlessing.name	Skills	Angelic Blessing	
covered	skill.ArcaneSigil.name	Skills	Arcane Sigil	
covered	skill.Armored.name	Skills	Armored	
covered	skill.ArrowShower.name	Skills	Arrow Shower	
covered	skill.AutoAttack.name	Skills	Auto Attack	
covered	skill.AutoattackMastery.name	SkillPassives	Deadly Strikes	
covered	skill.AutoStrafe.name	SkillPassives	Auto Strafe	
covered	skill.AxeArc.name	Skills	Twin Cleave	
covered	skill.AxeMastery.name	SkillPassives	Axe Mastery	
covered	skill.AxeThrow.name	Skills	Axe Throw	
covered	skill.AxeVortex.name	Skills	Vortex Slash	
covered	skill.Barrier.name	Skills	Sacred Aegis	
covered	skill.Bash.name	Skills	Bash	
covered	skill.Berserk.name	Skills	Berserk	
covered	skill.Berserker_1.name	SkillPassives	War Cry	
covered	skill.Berserker_2.name	SkillPassives	Crimson Frenzy	
covered	skill.Berserker_3.name	SkillPassives	Slaughter Instinct	
covered	skill.Berserker_4.name	SkillPassives	Executioner	
covered	skill.BladeDance.name	Skills	Blade Dance	
covered	skill.BladeMastery.name	SkillPassives	Blade Mastery	
covered	skill.BleedCoating.name	Skills	Red Maw	
covered	skill.Blessing.name	Skills	Benediction	
covered	skill.Blink.name	Skills	Blink	
covered	skill.BloodCrash.name	Skills	Blood Crash	
covered	skill.BloodFrenzy.name	Skills	Blood Frenzy	
covered	skill.BloodLust.name	Skills	Blood Lust	
covered	skill.BoneSpear.name	Skills	Bone Spear	
covered	skill.BoneSpikes.name	Skills	Bone Spikes	
covered	skill.Bonk.name	Skills	Bonk!	
covered	skill.BossProtocol.name	SkillPassives	Boss Protocol	
covered	skill.ChainLightning.name	Skills	Chain Lightning	
covered	skill.Cloaking.name	Skills	Cloaking	
covered	skill.CodexMastery.name	SkillPassives	Codex Mastery	
covered	skill.Combustion.name	Skills	Combustion	
covered	skill.Conjurer.name	Skills	Conjurer	
covered	skill.ConsecratedGround.name	Skills	Consecrated Ground	
covered	skill.Consecration.name	Skills	Consecration	
covered	skill.Conviction.name	Skills	Conviction Aura	
covered	skill.CorpseBarrier.name	Skills	Corpse Barrier	
covered	skill.CorpseExplosion.name	Skills	Corpse Explosion	
covered	skill.CorpseExplosionEnemy.name	Skills	Corpse Explosion (Enemy)	
covered	skill.CorpseExplosionSummon.name	Skills	Corpse Explosion (Summon)	
covered	skill.Counter.name	Skills	Counter Stance	
covered	skill.CounterSlash.name	Skills	Counter Slash	
covered	skill.CrimsonFrenzy.name	Skills	Crimson Frenzy	
covered	skill.CritMastery.name	SkillPassives	Honed Blade	
covered	skill.CrushingAdvance.name	Skills	Crushing Advance	
covered	skill.Cure.name	Skills	Cure	
covered	skill.CureAll.name	Skills	Mass Cure	
covered	skill.Cyclone.name	Skills	Cyclone	
covered	skill.Damnation.name	Skills	Damnation	
covered	skill.Dark Exorcism.name	Skills	Dark Exorcism	
covered	skill.DarkClaw.name	Skills	Dark Claw	
covered	skill.DeathBond.name	Skills	Death Bond	
covered	skill.DeathBramble.name	Skills	Necrotic Presence	
covered	skill.DeathBrambleEnemy.name	Skills	Necrotic Presence (Enemy)	
covered	skill.DeathCoil.name	Skills	Death Coil	
covered	skill.DeathCoilEnemy.name	Skills	Death Coil (Enemy)	
covered	skill.DeathCoilSummon.name	Skills	Death Coil (Summon)	
covered	skill.DeathNova.name	Skills	Death Nova	
covered	skill.DeathNovaField.name	Skills	Death Nova Field	
covered	skill.DeathSpiral.name	Skills	Death Spiral	
covered	skill.DecayAura.name	Skills	Decay Aura	
covered	skill.Defiance.name	Skills	Defiance Aura	
covered	skill.Deflect.name	Skills	Deflect	
covered	skill.Dispell.name	Skills	Absolution	
covered	skill.DivinePunishment.name	Skills	Divine Punishment	
covered	skill.Divinity.name	Skills	Divinity	
covered	skill.DualWieldMastery.name	SkillPassives	Dual Wield Mastery	
covered	skill.EarthBarrier.name	Skills	Avatar of Stone	
covered	skill.Earthbolt.name	Skills	Earthbolt	
covered	skill.Earthquake.name	Skills	Earthquake	
covered	skill.EarthSpikes.name	Skills	Earth Spikes	
covered	skill.EarthWall.name	Skills	Earth Wall	
covered	skill.EclipsingAegis.name	Skills	Eclipsing Aegis	
covered	skill.EnchantArmorHoly.name	Skills	Sanctify	
covered	skill.EnchantEarth.name	Skills	Enchant Earth	
covered	skill.EnchantFire.name	Skills	Enchant Fire	
covered	skill.EnchantHoly.name	Skills	Enchant Holy	
covered	skill.EnchantPoison.name	Skills	Enchant Poison	
covered	skill.EnchantShadow.name	Skills	Enchant Shadow	
covered	skill.EnchantUndead.name	Skills	Enchant Undead	
covered	skill.EnchantWater.name	Skills	Enchant Water	
covered	skill.EnchantWind.name	Skills	Enchant Wind	
covered	skill.EndowHoly.name	Skills	Endow Holy	
covered	skill.Endure.name	Skills	Endure	
covered	skill.EnergyShield.name	Skills	Energy Shield	
covered	skill.Execute.name	Skills	Execute	
covered	skill.Exorcism.name	Skills	Exorcism	
covered	skill.ExplosiveGrenade.name	Skills	Explosive Grenade	
covered	skill.Faith.name	SkillPassives	Faith	
covered	skill.Fanaticism.name	Skills	Fanaticism	
covered	skill.FanFire.name	Skills	Fan Fire	
covered	skill.FanOfKnives.name	Skills	Fan Of Knives	
covered	skill.Ferocity.name	Skills	Ferocity	
covered	skill.FieldCurse.name	Skills	Banishment Field	
covered	skill.FieldDamage.name	Skills	Dissonance Well	
covered	skill.FieldHealing.name	Skills	Resonance Well	
covered	skill.FieldSilence.name	Skills	Suppression Field	
covered	skill.Fireball.name	Skills	Fireball	
covered	skill.FireBarrier.name	Skills	Avatar of Fire	
covered	skill.Firebolt.name	Skills	Firebolt	
covered	skill.FireField.name	Skills	Flame Ground	
covered	skill.FirePillar.name	Skills	Fire Pillar	
covered	skill.FireRelease.name	Skills	Fire Release	
covered	skill.Firewall.name	Skills	Firewall	
covered	skill.FlameOrb.name	Skills	Flame Orb	
covered	skill.FlameOrbExplosion.name	Skills	Flame Explosion	
covered	skill.FlashBang.name	Skills	Flash Bang	
covered	skill.FlashGrenade.name	Skills	Flash Grenade	
covered	skill.FlowState.name	Skills	Flow State	
covered	skill.ForceShot.name	Skills	Force Shot	
covered	skill.Fortify.name	SkillPassives	Fortify	
covered	skill.FreeCast.name	SkillPassives	Free Cast	
covered	skill.FreezeGrenade.name	Skills	Freeze Grenade	
covered	skill.FreezingEdge.name	Skills	Frost Rounds	
covered	skill.FreezingField.name	Skills	Blizzard	
covered	skill.FrostBlade.name	Skills	Binding Spiral	
covered	skill.FrostBladeExplosion.name	Skills	Spiral Collapse	
